filename	topic	textID
corpus_final_ids\GRO_1919_25.txt	239	GRO_1919_25
corpus_final_ids\GRO_1919_26.txt	-1	GRO_1919_26
corpus_final_ids\GRO_1919_27.txt	0	GRO_1919_27
corpus_final_ids\GRO_1919_28.txt	0	GRO_1919_28
corpus_final_ids\GRO_1919_29.txt	-1	GRO_1919_29
corpus_final_ids\GRO_1919_3.txt	0	GRO_1919_3
corpus_final_ids\GRO_1919_30.txt	-1	GRO_1919_30
corpus_final_ids\GRO_1919_31.txt	-1	GRO_1919_31
corpus_final_ids\GRO_1919_32.txt	-1	GRO_1919_32
corpus_final_ids\GRO_1919_33.txt	0	GRO_1919_33
corpus_final_ids\GRO_1919_34.txt	239	GRO_1919_34
corpus_final_ids\GRO_1919_35.txt	0	GRO_1919_35
corpus_final_ids\GRO_1919_36.txt	-1	GRO_1919_36
corpus_final_ids\GRO_1919_37.txt	1	GRO_1919_37
corpus_final_ids\GRO_1919_38.txt	-1	GRO_1919_38
corpus_final_ids\GRO_1919_39.txt	221	GRO_1919_39
corpus_final_ids\GRO_1919_4.txt	161	GRO_1919_4
corpus_final_ids\GRO_1919_40.txt	-1	GRO_1919_40
corpus_final_ids\GRO_1919_41.txt	0	GRO_1919_41
corpus_final_ids\GRO_1919_42.txt	239	GRO_1919_42
corpus_final_ids\GRO_1919_43.txt	-1	GRO_1919_43
corpus_final_ids\GRO_1919_44.txt	0	GRO_1919_44
corpus_final_ids\GRO_1919_45.txt	1	GRO_1919_45
corpus_final_ids\GRO_1919_46.txt	-1	GRO_1919_46
corpus_final_ids\GRO_1919_47.txt	304	GRO_1919_47
corpus_final_ids\GRO_1919_48.txt	82	GRO_1919_48
corpus_final_ids\GRO_1919_49.txt	40	GRO_1919_49
corpus_final_ids\GRO_1919_5.txt	239	GRO_1919_5
corpus_final_ids\GRO_1919_50.txt	20	GRO_1919_50
corpus_final_ids\GRO_1919_51.txt	0	GRO_1919_51
corpus_final_ids\GRO_1919_52.txt	0	GRO_1919_52
corpus_final_ids\GRO_1919_53.txt	239	GRO_1919_53
corpus_final_ids\GRO_1919_54.txt	0	GRO_1919_54
corpus_final_ids\GRO_1919_55.txt	-1	GRO_1919_55
corpus_final_ids\GRO_1919_56.txt	221	GRO_1919_56
corpus_final_ids\GRO_1919_57.txt	9	GRO_1919_57
corpus_final_ids\GRO_1919_58.txt	-1	GRO_1919_58
corpus_final_ids\GRO_1919_59.txt	-1	GRO_1919_59
corpus_final_ids\GRO_1919_6.txt	0	GRO_1919_6
corpus_final_ids\GRO_1919_60.txt	-1	GRO_1919_60
corpus_final_ids\GRO_1919_61.txt	0	GRO_1919_61
corpus_final_ids\GRO_1919_62.txt	0	GRO_1919_62
corpus_final_ids\GRO_1919_63.txt	-1	GRO_1919_63
corpus_final_ids\GRO_1919_64.txt	0	GRO_1919_64
corpus_final_ids\GRO_1919_65.txt	105	GRO_1919_65
corpus_final_ids\GRO_1919_66.txt	10	GRO_1919_66
corpus_final_ids\GRO_1919_67.txt	0	GRO_1919_67
corpus_final_ids\GRO_1919_68.txt	0	GRO_1919_68
corpus_final_ids\GRO_1919_69.txt	78	GRO_1919_69
corpus_final_ids\GRO_1919_7.txt	1	GRO_1919_7
corpus_final_ids\GRO_1919_70.txt	-1	GRO_1919_70
corpus_final_ids\GRO_1919_71.txt	-1	GRO_1919_71
corpus_final_ids\GRO_1919_72.txt	0	GRO_1919_72
corpus_final_ids\GRO_1919_73.txt	1	GRO_1919_73
corpus_final_ids\GRO_1919_74.txt	161	GRO_1919_74
corpus_final_ids\GRO_1919_75.txt	0	GRO_1919_75
corpus_final_ids\GRO_1919_76.txt	0	GRO_1919_76
corpus_final_ids\GRO_1919_77.txt	0	GRO_1919_77
corpus_final_ids\GRO_1919_78.txt	0	GRO_1919_78
corpus_final_ids\GRO_1919_79.txt	0	GRO_1919_79
corpus_final_ids\GRO_1919_8.txt	-1	GRO_1919_8
corpus_final_ids\GRO_1919_80.txt	5	GRO_1919_80
corpus_final_ids\GRO_1919_81.txt	-1	GRO_1919_81
corpus_final_ids\GRO_1919_82.txt	155	GRO_1919_82
corpus_final_ids\GRO_1919_83.txt	-1	GRO_1919_83
corpus_final_ids\GRO_1919_84.txt	0	GRO_1919_84
corpus_final_ids\GRO_1919_85.txt	0	GRO_1919_85
corpus_final_ids\GRO_1919_86.txt	0	GRO_1919_86
corpus_final_ids\GRO_1919_87.txt	0	GRO_1919_87
corpus_final_ids\GRO_1919_88.txt	-1	GRO_1919_88
corpus_final_ids\GRO_1919_89.txt	31	GRO_1919_89
corpus_final_ids\GRO_1919_9.txt	-1	GRO_1919_9
corpus_final_ids\GRO_1919_90.txt	-1	GRO_1919_90
corpus_final_ids\GRO_1919_91.txt	0	GRO_1919_91
corpus_final_ids\GRO_1919_92.txt	0	GRO_1919_92
corpus_final_ids\GRO_1919_93.txt	161	GRO_1919_93
corpus_final_ids\GRO_1919_94.txt	0	GRO_1919_94
corpus_final_ids\GRO_1919_95.txt	-1	GRO_1919_95
corpus_final_ids\GRO_1919_96.txt	20	GRO_1919_96
corpus_final_ids\GRO_1919_97.txt	82	GRO_1919_97
corpus_final_ids\GRO_1919_98.txt	10	GRO_1919_98
corpus_final_ids\GRO_1919_99.txt	-1	GRO_1919_99
corpus_final_ids\GRO_1920_1.txt	1	GRO_1920_1
corpus_final_ids\GRO_1920_10.txt	0	GRO_1920_10
corpus_final_ids\GRO_1920_11.txt	-1	GRO_1920_11
corpus_final_ids\GRO_1920_12.txt	-1	GRO_1920_12
corpus_final_ids\GRO_1920_13.txt	146	GRO_1920_13
corpus_final_ids\GRO_1920_14.txt	-1	GRO_1920_14
corpus_final_ids\GRO_1920_15.txt	-1	GRO_1920_15
corpus_final_ids\GRO_1920_16.txt	0	GRO_1920_16
corpus_final_ids\GRO_1920_17.txt	0	GRO_1920_17
corpus_final_ids\GRO_1920_18.txt	0	GRO_1920_18
corpus_final_ids\GRO_1920_19.txt	0	GRO_1920_19
corpus_final_ids\GRO_1920_2.txt	0	GRO_1920_2
corpus_final_ids\GRO_1920_20.txt	31	GRO_1920_20
corpus_final_ids\GRO_1920_21.txt	-1	GRO_1920_21
corpus_final_ids\GRO_1920_22.txt	9	GRO_1920_22
corpus_final_ids\GRO_1920_23.txt	0	GRO_1920_23
corpus_final_ids\GRO_1920_24.txt	0	GRO_1920_24
corpus_final_ids\GRO_1920_25.txt	-1	GRO_1920_25
corpus_final_ids\GRO_1920_26.txt	0	GRO_1920_26
corpus_final_ids\GRO_1920_27.txt	-1	GRO_1920_27
corpus_final_ids\GRO_1920_28.txt	-1	GRO_1920_28
corpus_final_ids\GRO_1920_29.txt	29	GRO_1920_29
corpus_final_ids\GRO_1920_3.txt	65	GRO_1920_3
corpus_final_ids\GRO_1920_30.txt	-1	GRO_1920_30
corpus_final_ids\GRO_1920_31.txt	-1	GRO_1920_31
corpus_final_ids\GRO_1920_32.txt	31	GRO_1920_32
corpus_final_ids\GRO_1920_33.txt	93	GRO_1920_33
corpus_final_ids\GRO_1920_34.txt	-1	GRO_1920_34
corpus_final_ids\GRO_1920_35.txt	-1	GRO_1920_35
corpus_final_ids\GRO_1920_36.txt	0	GRO_1920_36
corpus_final_ids\GRO_1920_37.txt	29	GRO_1920_37
corpus_final_ids\GRO_1920_38.txt	0	GRO_1920_38
corpus_final_ids\GRO_1920_39.txt	0	GRO_1920_39
corpus_final_ids\GRO_1920_4.txt	0	GRO_1920_4
corpus_final_ids\GRO_1920_40.txt	-1	GRO_1920_40
corpus_final_ids\GRO_1920_41.txt	-1	GRO_1920_41
corpus_final_ids\GRO_1920_42.txt	9	GRO_1920_42
corpus_final_ids\GRO_1920_43.txt	-1	GRO_1920_43
corpus_final_ids\GRO_1920_44.txt	164	GRO_1920_44
corpus_final_ids\GRO_1920_45.txt	29	GRO_1920_45
corpus_final_ids\GRO_1920_46.txt	0	GRO_1920_46
corpus_final_ids\GRO_1920_47.txt	-1	GRO_1920_47
corpus_final_ids\GRO_1920_48.txt	-1	GRO_1920_48
corpus_final_ids\GRO_1920_49.txt	0	GRO_1920_49
corpus_final_ids\GRO_1920_5.txt	0	GRO_1920_5
corpus_final_ids\GRO_1920_50.txt	29	GRO_1920_50
corpus_final_ids\GRO_1920_51.txt	0	GRO_1920_51
corpus_final_ids\GRO_1920_52.txt	0	GRO_1920_52
corpus_final_ids\GRO_1920_53.txt	51	GRO_1920_53
corpus_final_ids\GRO_1920_54.txt	266	GRO_1920_54
corpus_final_ids\GRO_1920_55.txt	-1	GRO_1920_55
corpus_final_ids\GRO_1920_56.txt	0	GRO_1920_56
corpus_final_ids\GRO_1920_57.txt	0	GRO_1920_57
corpus_final_ids\GRO_1920_58.txt	0	GRO_1920_58
corpus_final_ids\GRO_1920_59.txt	0	GRO_1920_59
corpus_final_ids\GRO_1920_6.txt	31	GRO_1920_6
corpus_final_ids\GRO_1920_60.txt	0	GRO_1920_60
corpus_final_ids\GRO_1920_61.txt	0	GRO_1920_61
corpus_final_ids\GRO_1920_62.txt	-1	GRO_1920_62
corpus_final_ids\GRO_1920_63.txt	12	GRO_1920_63
corpus_final_ids\GRO_1920_64.txt	1	GRO_1920_64
corpus_final_ids\GRO_1920_65.txt	0	GRO_1920_65
corpus_final_ids\GRO_1920_66.txt	0	GRO_1920_66
corpus_final_ids\GRO_1920_67.txt	0	GRO_1920_67
corpus_final_ids\GRO_1920_68.txt	0	GRO_1920_68
corpus_final_ids\GRO_1920_69.txt	0	GRO_1920_69
corpus_final_ids\GRO_1920_7.txt	-1	GRO_1920_7
corpus_final_ids\GRO_1920_70.txt	0	GRO_1920_70
corpus_final_ids\GRO_1920_71.txt	266	GRO_1920_71
corpus_final_ids\GRO_1920_72.txt	-1	GRO_1920_72
corpus_final_ids\GRO_1920_73.txt	0	GRO_1920_73
corpus_final_ids\GRO_1920_74.txt	0	GRO_1920_74
corpus_final_ids\GRO_1920_75.txt	0	GRO_1920_75
corpus_final_ids\GRO_1920_76.txt	0	GRO_1920_76
corpus_final_ids\GRO_1920_77.txt	-1	GRO_1920_77
corpus_final_ids\GRO_1920_78.txt	0	GRO_1920_78
corpus_final_ids\GRO_1920_79.txt	266	GRO_1920_79
corpus_final_ids\GRO_1920_8.txt	29	GRO_1920_8
corpus_final_ids\GRO_1920_80.txt	-1	GRO_1920_80
corpus_final_ids\GRO_1920_81.txt	0	GRO_1920_81
corpus_final_ids\GRO_1920_82.txt	0	GRO_1920_82
corpus_final_ids\GRO_1920_83.txt	1	GRO_1920_83
corpus_final_ids\GRO_1920_84.txt	0	GRO_1920_84
corpus_final_ids\GRO_1920_85.txt	-1	GRO_1920_85
corpus_final_ids\GRO_1920_86.txt	-1	GRO_1920_86
corpus_final_ids\GRO_1920_87.txt	9	GRO_1920_87
corpus_final_ids\GRO_1920_88.txt	-1	GRO_1920_88
corpus_final_ids\GRO_1920_9.txt	-1	GRO_1920_9
corpus_final_ids\GRO_1921_1.txt	-1	GRO_1921_1
corpus_final_ids\GRO_1921_10.txt	0	GRO_1921_10
corpus_final_ids\GRO_1921_11.txt	0	GRO_1921_11
corpus_final_ids\GRO_1921_12.txt	0	GRO_1921_12
corpus_final_ids\GRO_1921_13.txt	0	GRO_1921_13
corpus_final_ids\GRO_1921_14.txt	266	GRO_1921_14
corpus_final_ids\GRO_1921_15.txt	-1	GRO_1921_15
corpus_final_ids\GRO_1921_16.txt	-1	GRO_1921_16
corpus_final_ids\GRO_1921_17.txt	0	GRO_1921_17
corpus_final_ids\GRO_1921_18.txt	0	GRO_1921_18
corpus_final_ids\GRO_1921_19.txt	-1	GRO_1921_19
corpus_final_ids\GRO_1921_2.txt	-1	GRO_1921_2
corpus_final_ids\GRO_1921_20.txt	-1	GRO_1921_20
corpus_final_ids\GRO_1921_21.txt	-1	GRO_1921_21
corpus_final_ids\GRO_1921_22.txt	-1	GRO_1921_22
corpus_final_ids\GRO_1921_23.txt	0	GRO_1921_23
corpus_final_ids\GRO_1921_24.txt	0	GRO_1921_24
corpus_final_ids\GRO_1921_25.txt	0	GRO_1921_25
corpus_final_ids\GRO_1921_26.txt	-1	GRO_1921_26
corpus_final_ids\GRO_1921_27.txt	132	GRO_1921_27
corpus_final_ids\GRO_1921_28.txt	-1	GRO_1921_28
corpus_final_ids\GRO_1921_29.txt	-1	GRO_1921_29
corpus_final_ids\GRO_1921_3.txt	0	GRO_1921_3
corpus_final_ids\GRO_1921_30.txt	-1	GRO_1921_30
corpus_final_ids\GRO_1921_31.txt	-1	GRO_1921_31
corpus_final_ids\GRO_1921_32.txt	0	GRO_1921_32
corpus_final_ids\GRO_1921_33.txt	0	GRO_1921_33
corpus_final_ids\GRO_1921_34.txt	132	GRO_1921_34
corpus_final_ids\GRO_1921_35.txt	266	GRO_1921_35
corpus_final_ids\GRO_1921_36.txt	-1	GRO_1921_36
corpus_final_ids\GRO_1921_37.txt	0	GRO_1921_37
corpus_final_ids\GRO_1921_38.txt	-1	GRO_1921_38
corpus_final_ids\GRO_1921_39.txt	0	GRO_1921_39
corpus_final_ids\GRO_1921_4.txt	0	GRO_1921_4
corpus_final_ids\GRO_1921_40.txt	-1	GRO_1921_40
corpus_final_ids\GRO_1921_41.txt	0	GRO_1921_41
corpus_final_ids\GRO_1921_42.txt	266	GRO_1921_42
corpus_final_ids\GRO_1921_43.txt	0	GRO_1921_43
corpus_final_ids\GRO_1921_44.txt	-1	GRO_1921_44
corpus_final_ids\GRO_1921_45.txt	9	GRO_1921_45
corpus_final_ids\GRO_1921_46.txt	0	GRO_1921_46
corpus_final_ids\GRO_1921_47.txt	-1	GRO_1921_47
corpus_final_ids\GRO_1921_48.txt	0	GRO_1921_48
corpus_final_ids\GRO_1921_49.txt	0	GRO_1921_49
corpus_final_ids\GRO_1921_5.txt	0	GRO_1921_5
corpus_final_ids\GRO_1921_50.txt	0	GRO_1921_50
corpus_final_ids\GRO_1921_51.txt	0	GRO_1921_51
corpus_final_ids\GRO_1921_52.txt	0	GRO_1921_52
corpus_final_ids\GRO_1921_53.txt	-1	GRO_1921_53
corpus_final_ids\GRO_1921_54.txt	132	GRO_1921_54
corpus_final_ids\GRO_1921_55.txt	79	GRO_1921_55
corpus_final_ids\GRO_1921_56.txt	252	GRO_1921_56
corpus_final_ids\GRO_1921_57.txt	80	GRO_1921_57
corpus_final_ids\GRO_1921_58.txt	0	GRO_1921_58
corpus_final_ids\GRO_1921_59.txt	-1	GRO_1921_59
corpus_final_ids\GRO_1921_6.txt	0	GRO_1921_6
corpus_final_ids\GRO_1921_60.txt	0	GRO_1921_60
corpus_final_ids\GRO_1921_61.txt	0	GRO_1921_61
corpus_final_ids\GRO_1921_62.txt	0	GRO_1921_62
corpus_final_ids\GRO_1921_63.txt	-1	GRO_1921_63
corpus_final_ids\GRO_1921_64.txt	0	GRO_1921_64
corpus_final_ids\GRO_1921_65.txt	82	GRO_1921_65
corpus_final_ids\GRO_1921_66.txt	-1	GRO_1921_66
corpus_final_ids\GRO_1921_67.txt	0	GRO_1921_67
corpus_final_ids\GRO_1921_68.txt	0	GRO_1921_68
corpus_final_ids\GRO_1921_69.txt	0	GRO_1921_69
corpus_final_ids\GRO_1921_7.txt	-1	GRO_1921_7
corpus_final_ids\GRO_1921_70.txt	0	GRO_1921_70
corpus_final_ids\GRO_1921_71.txt	-1	GRO_1921_71
corpus_final_ids\GRO_1921_72.txt	-1	GRO_1921_72
corpus_final_ids\GRO_1921_73.txt	9	GRO_1921_73
corpus_final_ids\GRO_1921_74.txt	-1	GRO_1921_74
corpus_final_ids\GRO_1921_75.txt	0	GRO_1921_75
corpus_final_ids\GRO_1921_76.txt	0	GRO_1921_76
corpus_final_ids\GRO_1921_77.txt	-1	GRO_1921_77
corpus_final_ids\GRO_1921_78.txt	0	GRO_1921_78
corpus_final_ids\GRO_1921_79.txt	0	GRO_1921_79
corpus_final_ids\GRO_1921_8.txt	-1	GRO_1921_8
corpus_final_ids\GRO_1921_80.txt	27	GRO_1921_80
corpus_final_ids\GRO_1921_81.txt	0	GRO_1921_81
corpus_final_ids\GRO_1921_82.txt	0	GRO_1921_82
corpus_final_ids\GRO_1921_83.txt	0	GRO_1921_83
corpus_final_ids\GRO_1921_84.txt	0	GRO_1921_84
corpus_final_ids\GRO_1921_85.txt	1	GRO_1921_85
corpus_final_ids\GRO_1921_86.txt	2	GRO_1921_86
corpus_final_ids\GRO_1921_87.txt	-1	GRO_1921_87
corpus_final_ids\GRO_1921_88.txt	-1	GRO_1921_88
corpus_final_ids\GRO_1921_89.txt	-1	GRO_1921_89
corpus_final_ids\GRO_1921_9.txt	1	GRO_1921_9
corpus_final_ids\GRO_1921_90.txt	0	GRO_1921_90
corpus_final_ids\GRO_1921_91.txt	-1	GRO_1921_91
corpus_final_ids\GRO_1921_92.txt	0	GRO_1921_92
corpus_final_ids\GRO_1921_93.txt	1	GRO_1921_93
corpus_final_ids\GRO_1921_94.txt	0	GRO_1921_94
corpus_final_ids\GRO_1921_95.txt	-1	GRO_1921_95
corpus_final_ids\GRO_1921_96.txt	-1	GRO_1921_96
corpus_final_ids\GRO_1921_97.txt	48	GRO_1921_97
corpus_final_ids\GRO_1921_98.txt	1	GRO_1921_98
corpus_final_ids\GRO_1921_99.txt	-1	GRO_1921_99
corpus_final_ids\GRO_1922_1.txt	0	GRO_1922_1
corpus_final_ids\GRO_1922_10.txt	0	GRO_1922_10
corpus_final_ids\GRO_1922_100.txt	-1	GRO_1922_100
corpus_final_ids\GRO_1922_101.txt	0	GRO_1922_101
corpus_final_ids\GRO_1922_102.txt	9	GRO_1922_102
corpus_final_ids\GRO_1922_103.txt	-1	GRO_1922_103
corpus_final_ids\GRO_1922_11.txt	0	GRO_1922_11
corpus_final_ids\GRO_1922_12.txt	-1	GRO_1922_12
corpus_final_ids\GRO_1922_13.txt	0	GRO_1922_13
corpus_final_ids\GRO_1922_14.txt	299	GRO_1922_14
corpus_final_ids\GRO_1922_15.txt	-1	GRO_1922_15
corpus_final_ids\GRO_1922_16.txt	0	GRO_1922_16
corpus_final_ids\GRO_1922_17.txt	0	GRO_1922_17
corpus_final_ids\GRO_1922_18.txt	-1	GRO_1922_18
corpus_final_ids\GRO_1922_19.txt	0	GRO_1922_19
corpus_final_ids\GRO_1922_2.txt	0	GRO_1922_2
corpus_final_ids\GRO_1922_20.txt	0	GRO_1922_20
corpus_final_ids\GRO_1922_21.txt	2	GRO_1922_21
corpus_final_ids\GRO_1922_22.txt	-1	GRO_1922_22
corpus_final_ids\GRO_1922_23.txt	0	GRO_1922_23
corpus_final_ids\GRO_1922_24.txt	0	GRO_1922_24
corpus_final_ids\GRO_1922_25.txt	0	GRO_1922_25
corpus_final_ids\GRO_1922_26.txt	-1	GRO_1922_26
corpus_final_ids\GRO_1922_27.txt	0	GRO_1922_27
corpus_final_ids\GRO_1922_28.txt	0	GRO_1922_28
corpus_final_ids\GRO_1922_29.txt	0	GRO_1922_29
corpus_final_ids\GRO_1922_3.txt	0	GRO_1922_3
corpus_final_ids\GRO_1922_30.txt	31	GRO_1922_30
corpus_final_ids\GRO_1922_31.txt	0	GRO_1922_31
corpus_final_ids\GRO_1922_32.txt	9	GRO_1922_32
corpus_final_ids\GRO_1922_33.txt	0	GRO_1922_33
corpus_final_ids\GRO_1922_34.txt	0	GRO_1922_34
corpus_final_ids\GRO_1922_35.txt	-1	GRO_1922_35
corpus_final_ids\GRO_1922_36.txt	0	GRO_1922_36
corpus_final_ids\GRO_1922_37.txt	-1	GRO_1922_37
corpus_final_ids\GRO_1922_38.txt	0	GRO_1922_38
corpus_final_ids\GRO_1922_39.txt	0	GRO_1922_39
corpus_final_ids\GRO_1922_4.txt	-1	GRO_1922_4
corpus_final_ids\GRO_1922_40.txt	-1	GRO_1922_40
corpus_final_ids\GRO_1922_41.txt	9	GRO_1922_41
corpus_final_ids\GRO_1922_42.txt	-1	GRO_1922_42
corpus_final_ids\GRO_1922_43.txt	0	GRO_1922_43
corpus_final_ids\GRO_1922_44.txt	0	GRO_1922_44
corpus_final_ids\GRO_1922_45.txt	-1	GRO_1922_45
corpus_final_ids\GRO_1922_46.txt	-1	GRO_1922_46
corpus_final_ids\GRO_1922_47.txt	31	GRO_1922_47
corpus_final_ids\GRO_1922_48.txt	9	GRO_1922_48
corpus_final_ids\GRO_1922_49.txt	-1	GRO_1922_49
corpus_final_ids\GRO_1922_5.txt	2	GRO_1922_5
corpus_final_ids\GRO_1922_50.txt	21	GRO_1922_50
corpus_final_ids\GRO_1922_51.txt	0	GRO_1922_51
corpus_final_ids\GRO_1922_52.txt	0	GRO_1922_52
corpus_final_ids\GRO_1922_53.txt	31	GRO_1922_53
corpus_final_ids\GRO_1922_54.txt	16	GRO_1922_54
corpus_final_ids\GRO_1922_55.txt	-1	GRO_1922_55
corpus_final_ids\GRO_1922_56.txt	10	GRO_1922_56
corpus_final_ids\GRO_1922_57.txt	0	GRO_1922_57
corpus_final_ids\GRO_1922_58.txt	0	GRO_1922_58
corpus_final_ids\GRO_1922_59.txt	0	GRO_1922_59
corpus_final_ids\GRO_1922_6.txt	-1	GRO_1922_6
corpus_final_ids\GRO_1922_60.txt	0	GRO_1922_60
corpus_final_ids\GRO_1922_61.txt	-1	GRO_1922_61
corpus_final_ids\GRO_1922_62.txt	0	GRO_1922_62
corpus_final_ids\GRO_1922_63.txt	31	GRO_1922_63
corpus_final_ids\GRO_1922_64.txt	1	GRO_1922_64
corpus_final_ids\GRO_1922_65.txt	-1	GRO_1922_65
corpus_final_ids\GRO_1922_66.txt	0	GRO_1922_66
corpus_final_ids\GRO_1922_67.txt	0	GRO_1922_67
corpus_final_ids\GRO_1922_68.txt	0	GRO_1922_68
corpus_final_ids\GRO_1922_69.txt	0	GRO_1922_69
corpus_final_ids\GRO_1922_7.txt	-1	GRO_1922_7
corpus_final_ids\GRO_1922_70.txt	78	GRO_1922_70
corpus_final_ids\GRO_1922_71.txt	-1	GRO_1922_71
corpus_final_ids\GRO_1922_72.txt	129	GRO_1922_72
corpus_final_ids\GRO_1922_73.txt	-1	GRO_1922_73
corpus_final_ids\GRO_1922_74.txt	234	GRO_1922_74
corpus_final_ids\GRO_1922_75.txt	0	GRO_1922_75
corpus_final_ids\GRO_1922_76.txt	1	GRO_1922_76
corpus_final_ids\GRO_1922_77.txt	0	GRO_1922_77
corpus_final_ids\GRO_1922_78.txt	0	GRO_1922_78
corpus_final_ids\GRO_1922_79.txt	0	GRO_1922_79
corpus_final_ids\GRO_1922_8.txt	-1	GRO_1922_8
corpus_final_ids\GRO_1922_80.txt	-1	GRO_1922_80
corpus_final_ids\GRO_1922_81.txt	-1	GRO_1922_81
corpus_final_ids\GRO_1922_82.txt	-1	GRO_1922_82
corpus_final_ids\GRO_1922_83.txt	-1	GRO_1922_83
corpus_final_ids\GRO_1922_84.txt	-1	GRO_1922_84
corpus_final_ids\GRO_1922_85.txt	0	GRO_1922_85
corpus_final_ids\GRO_1922_86.txt	0	GRO_1922_86
corpus_final_ids\GRO_1922_87.txt	0	GRO_1922_87
corpus_final_ids\GRO_1922_88.txt	0	GRO_1922_88
corpus_final_ids\GRO_1922_89.txt	-1	GRO_1922_89
corpus_final_ids\GRO_1922_9.txt	-1	GRO_1922_9
corpus_final_ids\GRO_1922_90.txt	238	GRO_1922_90
corpus_final_ids\GRO_1922_91.txt	39	GRO_1922_91
corpus_final_ids\GRO_1922_92.txt	-1	GRO_1922_92
corpus_final_ids\GRO_1922_93.txt	-1	GRO_1922_93
corpus_final_ids\GRO_1922_94.txt	0	GRO_1922_94
corpus_final_ids\GRO_1922_95.txt	0	GRO_1922_95
corpus_final_ids\GRO_1922_96.txt	-1	GRO_1922_96
corpus_final_ids\GRO_1922_97.txt	0	GRO_1922_97
corpus_final_ids\GRO_1922_98.txt	-1	GRO_1922_98
corpus_final_ids\GRO_1922_99.txt	132	GRO_1922_99
corpus_final_ids\GRO_1926_1.txt	-1	GRO_1926_1
corpus_final_ids\GRO_1926_10.txt	9	GRO_1926_10
corpus_final_ids\GRO_1926_100.txt	-1	GRO_1926_100
corpus_final_ids\GRO_1926_101.txt	0	GRO_1926_101
corpus_final_ids\GRO_1926_102.txt	-1	GRO_1926_102
corpus_final_ids\GRO_1926_103.txt	34	GRO_1926_103
corpus_final_ids\GRO_1926_104.txt	301	GRO_1926_104
corpus_final_ids\GRO_1926_105.txt	10	GRO_1926_105
corpus_final_ids\GRO_1926_106.txt	9	GRO_1926_106
corpus_final_ids\GRO_1926_107.txt	0	GRO_1926_107
corpus_final_ids\GRO_1926_11.txt	0	GRO_1926_11
corpus_final_ids\GRO_1926_12.txt	0	GRO_1926_12
corpus_final_ids\GRO_1926_13.txt	0	GRO_1926_13
corpus_final_ids\GRO_1926_14.txt	-1	GRO_1926_14
corpus_final_ids\GRO_1926_15.txt	-1	GRO_1926_15
corpus_final_ids\GRO_1926_16.txt	301	GRO_1926_16
corpus_final_ids\GRO_1926_17.txt	31	GRO_1926_17
corpus_final_ids\GRO_1926_18.txt	0	GRO_1926_18
corpus_final_ids\GRO_1926_19.txt	0	GRO_1926_19
corpus_final_ids\GRO_1926_2.txt	45	GRO_1926_2
corpus_final_ids\GRO_1926_20.txt	0	GRO_1926_20
corpus_final_ids\GRO_1926_21.txt	-1	GRO_1926_21
corpus_final_ids\GRO_1926_22.txt	-1	GRO_1926_22
corpus_final_ids\GRO_1926_23.txt	-1	GRO_1926_23
corpus_final_ids\GRO_1926_24.txt	-1	GRO_1926_24
corpus_final_ids\GRO_1926_25.txt	0	GRO_1926_25
corpus_final_ids\GRO_1926_26.txt	0	GRO_1926_26
corpus_final_ids\GRO_1926_27.txt	0	GRO_1926_27
corpus_final_ids\GRO_1926_28.txt	-1	GRO_1926_28
corpus_final_ids\GRO_1926_29.txt	0	GRO_1926_29
corpus_final_ids\GRO_1926_3.txt	0	GRO_1926_3
corpus_final_ids\GRO_1926_30.txt	-1	GRO_1926_30
corpus_final_ids\GRO_1926_31.txt	301	GRO_1926_31
corpus_final_ids\GRO_1926_32.txt	-1	GRO_1926_32
corpus_final_ids\GRO_1926_33.txt	-1	GRO_1926_33
corpus_final_ids\GRO_1926_34.txt	-1	GRO_1926_34
corpus_final_ids\GRO_1926_35.txt	0	GRO_1926_35
corpus_final_ids\GRO_1926_36.txt	0	GRO_1926_36
corpus_final_ids\GRO_1926_37.txt	-1	GRO_1926_37
corpus_final_ids\GRO_1926_38.txt	-1	GRO_1926_38
corpus_final_ids\GRO_1926_39.txt	0	GRO_1926_39
corpus_final_ids\GRO_1926_4.txt	0	GRO_1926_4
corpus_final_ids\GRO_1926_40.txt	0	GRO_1926_40
corpus_final_ids\GRO_1926_41.txt	1	GRO_1926_41
corpus_final_ids\GRO_1926_42.txt	-1	GRO_1926_42
corpus_final_ids\GRO_1926_43.txt	301	GRO_1926_43
corpus_final_ids\GRO_1926_44.txt	-1	GRO_1926_44
corpus_final_ids\GRO_1926_45.txt	-1	GRO_1926_45
corpus_final_ids\GRO_1926_46.txt	9	GRO_1926_46
corpus_final_ids\GRO_1926_47.txt	82	GRO_1926_47
corpus_final_ids\GRO_1926_48.txt	0	GRO_1926_48
corpus_final_ids\GRO_1926_49.txt	0	GRO_1926_49
corpus_final_ids\GRO_1926_5.txt	-1	GRO_1926_5
corpus_final_ids\GRO_1926_50.txt	0	GRO_1926_50
corpus_final_ids\GRO_1926_51.txt	0	GRO_1926_51
corpus_final_ids\GRO_1926_52.txt	0	GRO_1926_52
corpus_final_ids\GRO_1926_53.txt	-1	GRO_1926_53
corpus_final_ids\GRO_1926_54.txt	40	GRO_1926_54
corpus_final_ids\GRO_1926_55.txt	0	GRO_1926_55
corpus_final_ids\GRO_1926_56.txt	0	GRO_1926_56
